,tweets_en,sentistrength
10069,"iOS 14, if the update gets stuck on the Apple logo loop loading it to 🤦‍♂️","{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.25}"
10078,i feel so talkative on here but i’m gonna bother u guys some more and show you my ios 14 stuff bc i think it’s pret…,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4767}"
10087,Howcome music pauses and skips back a few songs when I join a WiFi network? Very annoying when on TfL…,"{'neg': 0.148, 'neu': 0.743, 'pos': 0.109, 'compound': -0.2006}"
10095,Man what i had the gogo app but it stopped working on iOS 14,"{'neg': 0.164, 'neu': 0.836, 'pos': 0.0, 'compound': -0.3291}"
10098,iOS 14.1 is ass why is my phone unresponsive every 10 seconds @Apple,"{'neg': 0.226, 'neu': 0.774, 'pos': 0.0, 'compound': -0.5423}"
10106,"AirPlay 2 interface, and much more. This iOS 14.2 release also fixes the annoying ""A new iOS update is now availabl…","{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4019}"
10108,"In case stops working after the recent iOS 14.2 release candidate, delete the VPN profile and launch the…","{'neg': 0.086, 'neu': 0.914, 'pos': 0.0, 'compound': -0.1531}"
10120,En iOS 14.1 no aparece 🙃,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}"
10123,#accessibility Understand how the people detection feature works on iOS 14.2:,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
10134,I have formatted it with itunes this in iOS 14.1 but it does not leave the b ...,"{'neg': 0.0, 'neu': 0.925, 'pos': 0.075, 'compound': 0.0572}"
10137,I’m so skeptic if I should get the upgraded IOS 14.1 😩,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.2944}"
10145,I hope I'm not the only one who changes more than iOS 14 than panties🥱🖤,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
10148,"Ok now that I’ve upgraded from the iPhone 8 to the 12 and have iOS 14, time to work on my home screen 😬 this is stressful lowkey","{'neg': 0.112, 'neu': 0.814, 'pos': 0.075, 'compound': -0.2732}"
10162,"Hey Apple, while listening go songs sometimes my Airpods cut off a song for a sec and then continues.…","{'neg': 0.116, 'neu': 0.884, 'pos': 0.0, 'compound': -0.2732}"
10164,yo did you notice that we no longer get audible notifications when on the phone for iOS 14? Why is nobody t…,"{'neg': 0.095, 'neu': 0.905, 'pos': 0.0, 'compound': -0.296}"
10168,Send me your iOS 14 home screens. I don’t know what widgets to put on my Home Screen and it’s causing me unnecessary anxiety.,"{'neg': 0.072, 'neu': 0.928, 'pos': 0.0, 'compound': -0.1779}"
10170,Does anyone have a dump for iOS 14.x__ iPhone 6s?,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.3818}"
10174,"If you use emoji that are only available with iOS 14.2 ... it seemed so new to me anyway, but it seemed appropriate 😂 #lasttweer","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
10176,I always accidentally hang up with people cause of the iOS 14 update,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.34}"
10184,Our iOS 14 widgets do support it. What’s wrong exactly?,"{'neg': 0.225, 'neu': 0.58, 'pos': 0.196, 'compound': -0.1027}"
10192,not sure if you guys know but there are no notifications sounds when your on a call since IOS 14 has launched. Can you fix this????,"{'neg': 0.181, 'neu': 0.759, 'pos': 0.06, 'compound': -0.5409}"
10196,What device? I hate the new music icon on iOS 14 (phone) but haven’t noticed much else.,"{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.3291}"
10207,this “ios 14 beta is now available” bs is so mf annoying. fix this shit 😒,"{'neg': 0.336, 'neu': 0.664, 'pos': 0.0, 'compound': -0.7635}"
10208,"I will revert to iOS 12 no matter what. Crack the code on 13 and 14 and take it to the court, so the f…","{'neg': 0.087, 'neu': 0.87, 'pos': 0.043, 'compound': -0.2732}"
10230,Find my iPhone is confusing on IOS 14 How do I sign out or add a device?,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.2263}"
10232,Wtf my phone updated to iOS 14 overnight by itself 😂,"{'neg': 0.297, 'neu': 0.703, 'pos': 0.0, 'compound': -0.5859}"
10233,I already found out what changed in iOS 14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
10234,The next corona wave is here. With the Covid-19 incidence widget you always keep the current incidence value of your location in ...,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.34}"
10246,❌ Thameslink update: 21:14 Three Bridges to Bedford due 23:24 has been cancelled. Download the Train Beacon iOS app today ❌,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.25}"
10249,"Bastards from , I was at 98% battery on my iPhone 6S and jus by spending 2 minutes in twitter, it dropped do…","{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.6124}"
10253,"e kaya nga inabort mission ko pag-update ng ios 14 kase tamad ako magcustomize at di ako artisticshit, tapos bigla HUHUHUHU KILL MEH","{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.8159}"
10263,Got the alert to update iOS to 14.1. I’m scared.,"{'neg': 0.221, 'neu': 0.611, 'pos': 0.168, 'compound': -0.1779}"
10275,I wish I could say I wasn’t grumpy about the forced update to iOS 14 but I am. I really hate that my apps and sett…,"{'neg': 0.274, 'neu': 0.658, 'pos': 0.068, 'compound': -0.7677}"
10276,J’viens de faire la maj ios 14 😭 mieux vaut tard que jamais,"{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.5423}"
10282,❌ Thameslink update: 21:14 Three Bridges to Bedford due 23:24 has been cancelled. Download the Train Beacon iOS app today ❌,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.25}"
10288,What’s wrong with iOS 14.1? The App Library and widgets causes weird stuff that happened. 😣,"{'neg': 0.27, 'neu': 0.73, 'pos': 0.0, 'compound': -0.5859}"
10298,iOS 14 is the worst thing to ever happen to me,"{'neg': 0.291, 'neu': 0.709, 'pos': 0.0, 'compound': -0.6249}"
10299,This iOS 14 feature to ignore calls is god sent.,"{'neg': 0.198, 'neu': 0.635, 'pos': 0.167, 'compound': -0.1027}"
10301,"Hi, no I mean devices as in iPads. In IOS 14 adding a new synth editor is broken. Just a blank windo…","{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.6486}"
10305,I’m sorry but those short cuts on ios 14 are stupid,"{'neg': 0.517, 'neu': 0.483, 'pos': 0.0, 'compound': -0.8201}"
10306,No rush bro just take your time i will be usually lync alternatives until lynx comes out for iOS 14 . You’ve…,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.296}"
10311,I found the Siri update on IOS 14 chic,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2732}"
10321,Apple threatening to upgrade me to iOS 14 every 45 seconds then randomly crashing the app i was in?? no coincidence,"{'neg': 0.249, 'neu': 0.751, 'pos': 0.0, 'compound': -0.7149}"
10323,iOS 14 broke the Bluetooth sync with my car audio (not the phone) however. It also broke the USB conn…,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.6808}"
10325,ios 14.1 kinda sucks,"{'neg': 0.424, 'neu': 0.576, 'pos': 0.0, 'compound': -0.2975}"
10328,"Hi , upon updating to iOS 14, the incoming call occasionally shows the wrong contact name. For example, i…","{'neg': 0.143, 'neu': 0.857, 'pos': 0.0, 'compound': -0.4284}"
10341,"Hi , upon updating to iOS 14, the incoming call occasionally shows the wrong contact name. For exam…","{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.4284}"
10344,"It seems like something is happening, press 20 buttons on iOS 14 amazingly, you’re hearing the technical aspect of knowing that you sell","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3612}"
10346,"new ios 14, control center and u hard press on the music control","{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}"
10359,"If you’re using an iPhone, don’t update to IOS 14. Don’t say I didn’t warn you","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.1027}"
10366,This iOS 14 feature to ignore calls is god sent.,"{'neg': 0.198, 'neu': 0.635, 'pos': 0.167, 'compound': -0.1027}"
10367,these new ios 14.2 wallpapers are damn cool,"{'neg': 0.245, 'neu': 0.545, 'pos': 0.209, 'compound': -0.1027}"
10373,|oad Test andeview: Apple CarPlay iOS 14 – Siri Makeover and Speed Camera Warnings | #iphone | #ios | #mobilesecurity…,"{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}"
10378,stoi fed up fucking ios 14 is horrible it made my cellulAr very slow,"{'neg': 0.212, 'neu': 0.788, 'pos': 0.0, 'compound': -0.5423}"
10383,Discovered how to resolve the error. Delete the profile you have and download iOS 14.…,"{'neg': 0.148, 'neu': 0.71, 'pos': 0.142, 'compound': -0.0258}"
10384,Discovered how to resolve the error. Delete the profile you have and download iOS 14.2 GM profile here…,"{'neg': 0.127, 'neu': 0.751, 'pos': 0.122, 'compound': -0.0258}"
10385,Discovered how to resolve the error. Delete the profile you have and download iOS 14.2 GM profile h…,"{'neg': 0.127, 'neu': 0.751, 'pos': 0.122, 'compound': -0.0258}"
10388,Discovered how to resolve the error. Delete the profile you have and download iOS 14.2 GM profile here…,"{'neg': 0.127, 'neu': 0.751, 'pos': 0.122, 'compound': -0.0258}"
10389,|oad Test andeview: Apple CarPlay iOS 14 – Siri Makeover and Speed Camera Warnings | #iphone | #ios | …,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}"
10390,Discovered how to resolve the error. Delete the profile you have and download iOS 14.2 GM profile here…,"{'neg': 0.127, 'neu': 0.751, 'pos': 0.122, 'compound': -0.0258}"
10392,Discovered how to resolve the error. Delete the profile you have and download iOS 14.2 GM profile here…,"{'neg': 0.127, 'neu': 0.751, 'pos': 0.122, 'compound': -0.0258}"
10393,Discovered how to resolve the error. Delete the profile you have and download iOS 14.2 GM profile here…,"{'neg': 0.127, 'neu': 0.751, 'pos': 0.122, 'compound': -0.0258}"
10405,"• The bad news: For some people, iOS 14 broke wireless charging (no ma…","{'neg': 0.364, 'neu': 0.636, 'pos': 0.0, 'compound': -0.743}"
10419,Unsure of whether to install iOS 14.1 yet on this phone. Usually I just go ahead and there aren’t problems...,"{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.25}"
10440,"#iphone #iOS its already had been October 31st and its November 1st today and theres no new iOS 14.2 update, whats going on?","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.296}"
10442,**MUNDANE TWEET KLAXON** My wireless charger has stopped charging my iPhone since updating to iOS 14…,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.2263}"
10445,"#iphone #iOS its already had been October 31st and its November 1st today and theres no new iOS 14.2 update, whats going on?","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.296}"
10453,this has turned out to be a very stressful experience. i’ve been avoiding updated to iOS 14 because i wasn’t prepar…,"{'neg': 0.261, 'neu': 0.739, 'pos': 0.0, 'compound': -0.7178}"
10477,any new software update coming to fix the issue of Cell Service/Data cutting out for hours on end? Seems to…,"{'neg': 0.073, 'neu': 0.927, 'pos': 0.0, 'compound': -0.128}"
10479,"I still haven't done that iOS 14 update, but I know one day iPhone is going to force me to do that 😕","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
10490,"The next corona wave is here. With the Covid-19 incidence widget, you can keep the current incidence value of your ...","{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.34}"
10499,"Anderson Silva dos seus 45 anos, 14 foram no UFC: •45 Lutas •34 Vitórias (20 nocautes) Maior reinado do UFC (2006/2013)…","{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.296}"
10503,However I am not a fan of iOS 14....getting on the public beta for 14.2 will get you further along…,"{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.2411}"
10506,"With iOS 14 and its notification when using the clipboard, I noticed that Discord accesses it without permission. Chalet.","{'neg': 0.137, 'neu': 0.863, 'pos': 0.0, 'compound': -0.4019}"
10515,Geri Horner cuts a casual figure in a cream jacket and white jeans as she goes for a family stroll with daughter Bl…,"{'neg': 0.1, 'neu': 0.818, 'pos': 0.082, 'compound': -0.1027}"
10518,[Help] Ipad pro 9.7 (2016) ios 14.1 jailbreak error -20,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4019}"
10531,Organizing* IOS 14 has really ruined my spell check,"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.5256}"
10548,Sorry about typos. I typed the stuff right. But the latest-greatest Apple iOS 14 and actually the p…,"{'neg': 0.075, 'neu': 0.925, 'pos': 0.0, 'compound': -0.0772}"
10555,"[question] sorry if already asked; Anyone know the compatibility regarding iPhone X and under, iOS 14, and the chec…","{'neg': 0.071, 'neu': 0.929, 'pos': 0.0, 'compound': -0.0772}"
10556,my phone updated itself last night to iOS 14.1 and now i can’t take pictures. is anyone else having this problem??,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.54}"
10557,“A new iOS update is now available. Please update from the iOS 14 Beta” annoying pop-up error message…,"{'neg': 0.238, 'neu': 0.661, 'pos': 0.101, 'compound': -0.4767}"
10565,"Thought I’d slept on my phone and deleted a row of apps. ... nope, iOS 14 has just lost some weight. #iOS14","{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.3182}"
10567,hi my phone battery is being destroyed by IOS 14.1. 90% to 30% with only a few mins usage. Can you ad…,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.4939}"
10569,"since no one else will answer , then am I able to downgrade from iOS 14.0.1 so long as I have blobs ?","{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.296}"
10573,#accessibility Understand how the people detection feature works on iOS 14.2:,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
10577,I do not know how to send photos by wa with the new ios 14,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
10581,"Since my iPhone 6s does not bring the latest version iOS 14, the one that I no longer update since last year is the iPhone 6","{'neg': 0.087, 'neu': 0.913, 'pos': 0.0, 'compound': -0.296}"
10585,"aga, consiglio: IOS 14 su iPhone 7? Sì o no?","{'neg': 0.242, 'neu': 0.758, 'pos': 0.0, 'compound': -0.3736}"
10586,"""in France, a group of advertisers and publishers whined 😪😩 to French authorities about Apple's plan to introduce n…","{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2263}"
10594,ios 14 gua updated 😎 1000000/10 slap no cap fosho,"{'neg': 0.204, 'neu': 0.648, 'pos': 0.148, 'compound': -0.1531}"
10595,Any danger of you fixing the IOS 14 beta update notification bug this any time soon?,"{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.5267}"
10602,Hi there. FaceTime is failing to connect between iOS 14.x and iOS 9.x devices. I see more peop…,"{'neg': 0.171, 'neu': 0.829, 'pos': 0.0, 'compound': -0.5106}"
10611,IOS 14.X Bootr0m A8-A14 exploit released 😈. Actually i don’t even know🤣,"{'neg': 0.123, 'neu': 0.877, 'pos': 0.0, 'compound': -0.1027}"
10612,Same here. And is no help at all. I have no mic on my phone since July. Th…,"{'neg': 0.209, 'neu': 0.664, 'pos': 0.128, 'compound': -0.1779}"
10616,Update dude iOS 14 is wicked,"{'neg': 0.405, 'neu': 0.595, 'pos': 0.0, 'compound': -0.5267}"
10620,Check this out: 📲🤯 Should we ‘upgrade’ to iOS 14? + Trap Kit 2 Intro Sale Ends Nov 1st!,"{'neg': 0.139, 'neu': 0.861, 'pos': 0.0, 'compound': -0.3802}"
10622,Got to say (as Apple's No. 2.0 fan) I've been using IOS 14 since the early beta…,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}"
10642,Same here. iPhone 11 with iOS 14.1 no issues.,"{'neg': 0.216, 'neu': 0.784, 'pos': 0.0, 'compound': -0.296}"
10645,The real problem verge had the same point to make a day before.,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}"
10650,"Even worse once you mess with iOS 14, safemode doesn’t seem to work I just kee…","{'neg': 0.301, 'neu': 0.699, 'pos': 0.0, 'compound': -0.6808}"
10653,I finally fixed my Twitter photo problem. After iOS 14 was installed I couldn’t see photos. Apparently “select phot…,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.4019}"
10664,niggas be on twitter like “y’all like my iOS 14 layout” no nigga how bout you go layout some bitches,"{'neg': 0.298, 'neu': 0.526, 'pos': 0.175, 'compound': -0.5423}"
10669,"Hi Dave, I am using iPhone 11 with iOS 14.1 and no issues with twitter app. All…","{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.296}"
10680,i just updated my phone to IOS 14 and it’s so weird looking holyshit,"{'neg': 0.157, 'neu': 0.843, 'pos': 0.0, 'compound': -0.3052}"
10685,My phone updated to the iOS 14. NO,"{'neg': 0.295, 'neu': 0.705, 'pos': 0.0, 'compound': -0.4466}"
10688,This is driving me crazy there’s no update I can jump to. I’m already on #iOS 14.2,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.5574}"
10692,the whole season the fantasy app hasn’t worked. Can’t log in. “There was a problem connecting.” Tri…,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.4019}"
10693,wait if i change my phone i’m gonna loose the ios 14 layout that i spent hours on arent i,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.3182}"
10701,Is anyone else’s iPhone absolute shit on wifi since the iOS 14 update?? I am CONSTANTLY having to turn wifi on and…,"{'neg': 0.165, 'neu': 0.835, 'pos': 0.0, 'compound': -0.6072}"
10710,Updating IOS 14.1 bantay bitaw ma disappoint ko apple ha!,"{'neg': 0.223, 'neu': 0.597, 'pos': 0.179, 'compound': -0.1511}"
10714,I just noticed you can block callers in iOS 14 and told my wife I'll be busy all afternoon 😂 #nomorespamcalls #ihatespam,"{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.4404}"
10715,bat ba ako nag ios 14😀,"{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.3612}"
10727,I try iphone x ios 14.2 but failed,"{'neg': 0.471, 'neu': 0.529, 'pos': 0.0, 'compound': -0.6652}"
10731,Ios 14.2 anyone try to jailbreak Iphone x i try but failed,"{'neg': 0.331, 'neu': 0.669, 'pos': 0.0, 'compound': -0.6652}"
10735,my fucking phone updated to ios 14 out of nowhere and now i can't play genshin on my phone omg,"{'neg': 0.102, 'neu': 0.898, 'pos': 0.0, 'compound': -0.2584}"
10736,Also it's crazy to see how well ios 14 holds up on 6S model.,"{'neg': 0.145, 'neu': 0.727, 'pos': 0.127, 'compound': -0.0772}"
